Date;Start;End;Total (grid load) [MWh] Original resolutions;Residual load [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions
Jun 14, 2023;7:30 AM;7:45 AM;14,110.75;9,891;2.25
Jun 14, 2023;7:45 AM;8:00 AM;14,282.75;9,717.5;2.25
Jun 14, 2023;8:00 AM;8:15 AM;14,477.5;9,496.5;2.25
Jun 14, 2023;8:15 AM;8:30 AM;14,670;9,185;3.5
Jun 14, 2023;8:30 AM;8:45 AM;14,712;8,646.75;122.5
Jun 14, 2023;8:45 AM;9:00 AM;14,698.5;8,017.5;310.25
Jun 14, 2023;9:00 AM;9:15 AM;14,618.5;7,294;87.25
Jun 14, 2023;9:15 AM;9:30 AM;14,653.5;6,760.75;205.75
Jun 14, 2023;9:30 AM;9:45 AM;14,882.25;6,455;229.25
Jun 14, 2023;9:45 AM;10:00 AM;14,799.75;5,846.25;293.5
Jun 14, 2023;10:00 AM;10:15 AM;14,785.25;5,304.25;134.75
Jun 14, 2023;10:15 AM;10:30 AM;14,789.25;4,825.25;215.25
Jun 14, 2023;10:30 AM;10:45 AM;14,880.75;4,493.25;442.75
Jun 14, 2023;10:45 AM;11:00 AM;14,964.25;4,223.25;548.25
Jun 14, 2023;11:00 AM;11:15 AM;14,990.5;3,981;602.25
Jun 14, 2023;11:15 AM;11:30 AM;15,090;3,862.75;709.25
Jun 14, 2023;11:30 AM;11:45 AM;15,182.25;3,815.25;792.5
Jun 14, 2023;11:45 AM;12:00 PM;15,138.5;3,698;777.75
Jun 14, 2023;12:00 PM;12:15 PM;15,036.5;3,620.5;627.75
Jun 14, 2023;12:15 PM;12:30 PM;15,050.25;3,693.25;645.25
Jun 14, 2023;12:30 PM;12:45 PM;14,994;3,710.25;625.5
Jun 14, 2023;12:45 PM;1:00 PM;14,974.75;3,752;628.25
Jun 14, 2023;1:00 PM;1:15 PM;14,971.5;3,764.25;746.25
Jun 14, 2023;1:15 PM;1:30 PM;14,943;3,866.5;759.5
Jun 14, 2023;1:30 PM;1:45 PM;14,882.5;3,885;809
Jun 14, 2023;1:45 PM;2:00 PM;14,782.75;3,969;936.5
Jun 14, 2023;2:00 PM;2:15 PM;14,752.25;4,066.75;1,161.75
Jun 14, 2023;2:15 PM;2:30 PM;14,729.5;4,175.25;1,145.25
Jun 14, 2023;2:30 PM;2:45 PM;14,763.25;4,349.75;1,151.5
Jun 14, 2023;2:45 PM;3:00 PM;14,787.25;4,598.25;1,100.25
Jun 14, 2023;3:00 PM;3:15 PM;14,704.25;4,760;1,145.25
Jun 14, 2023;3:15 PM;3:30 PM;14,520.5;4,785.25;1,142.25
Jun 14, 2023;3:30 PM;3:45 PM;14,516.75;5,057.25;1,030
Jun 14, 2023;3:45 PM;4:00 PM;14,472.5;5,335;838.25
Jun 14, 2023;4:00 PM;4:15 PM;14,346.5;5,555.25;657.25
Jun 14, 2023;4:15 PM;4:30 PM;14,283;5,805.75;531.5
Jun 14, 2023;4:30 PM;4:45 PM;14,095.25;6,043;282
Jun 14, 2023;4:45 PM;5:00 PM;14,027.75;6,354.75;294.25
Jun 14, 2023;5:00 PM;5:15 PM;14,057.25;6,744.25;441.25
Jun 14, 2023;5:15 PM;5:30 PM;14,124.5;7,286;329.75
Jun 14, 2023;5:30 PM;5:45 PM;14,100.25;7,626;184.25
Jun 14, 2023;5:45 PM;6:00 PM;14,191.25;8,116.75;163.25
Jun 14, 2023;6:00 PM;6:15 PM;14,251;8,571.25;202.25
Jun 14, 2023;6:15 PM;6:30 PM;14,163;8,903;74
Jun 14, 2023;6:30 PM;6:45 PM;14,158;9,308;26.5
Jun 14, 2023;6:45 PM;7:00 PM;14,218.75;9,732.75;3.25
Jun 14, 2023;7:00 PM;7:15 PM;14,110.75;9,955.25;2.25
Jun 14, 2023;7:15 PM;7:30 PM;14,070.5;10,295.75;2.25
Jun 14, 2023;7:30 PM;7:45 PM;14,039;10,570;2.25
Jun 14, 2023;7:45 PM;8:00 PM;13,937.75;10,757;2
Jun 14, 2023;8:00 PM;8:15 PM;13,818.25;10,875.75;2
Jun 14, 2023;8:15 PM;8:30 PM;13,637;10,919.5;2
Jun 14, 2023;8:30 PM;8:45 PM;13,575.75;11,068.25;2
Jun 14, 2023;8:45 PM;9:00 PM;13,404.75;11,082;2
Jun 14, 2023;9:00 PM;9:15 PM;13,221.5;11,004.5;1.75
Jun 14, 2023;9:15 PM;9:30 PM;13,026.25;10,761.5;2
Jun 14, 2023;9:30 PM;9:45 PM;12,903;10,587;2
Jun 14, 2023;9:45 PM;10:00 PM;12,864;10,554.75;2.75
Jun 14, 2023;10:00 PM;10:15 PM;12,711;10,397.75;3.5
Jun 14, 2023;10:15 PM;10:30 PM;12,430.25;10,043.75;3
Jun 14, 2023;10:30 PM;10:45 PM;12,209.25;9,772.25;30
Jun 14, 2023;10:45 PM;11:00 PM;12,088.75;9,590.75;16
Jun 14, 2023;11:00 PM;11:15 PM;11,776.75;9,233.75;33.75
Jun 14, 2023;11:15 PM;11:30 PM;11,448.5;8,898.5;47.25
Jun 14, 2023;11:30 PM;11:45 PM;11,322.25;8,786.75;21.75
Jun 14, 2023;11:45 PM;12:00 AM;11,226.75;8,705;142.5
Jun 15, 2023;12:00 AM;12:15 AM;11,035.75;8,524.5;152
Jun 15, 2023;12:15 AM;12:30 AM;10,853.75;8,360.5;165.75
Jun 15, 2023;12:30 AM;12:45 AM;10,737.5;8,301.25;352.75
Jun 15, 2023;12:45 AM;1:00 AM;10,660.25;8,328.25;479.5
Jun 15, 2023;1:00 AM;1:15 AM;10,662.25;8,446.25;609
Jun 15, 2023;1:15 AM;1:30 AM;10,515;8,379.25;618.75
Jun 15, 2023;1:30 AM;1:45 AM;10,510.25;8,445.75;530
Jun 15, 2023;1:45 AM;2:00 AM;10,451.75;8,487.5;679.75
Jun 15, 2023;2:00 AM;2:15 AM;10,336.25;8,488;731.75
Jun 15, 2023;2:15 AM;2:30 AM;10,275;8,541.5;681.25
Jun 15, 2023;2:30 AM;2:45 AM;10,264.25;8,632.25;630.25
Jun 15, 2023;2:45 AM;3:00 AM;10,273.25;8,721.5;672
Jun 15, 2023;3:00 AM;3:15 AM;10,249.75;8,780;708.25
Jun 15, 2023;3:15 AM;3:30 AM;10,285;8,873;677
Jun 15, 2023;3:30 AM;3:45 AM;10,285;8,947.75;648.75
Jun 15, 2023;3:45 AM;4:00 AM;10,220.75;8,927.75;506.5
Jun 15, 2023;4:00 AM;4:15 AM;10,250.25;8,989.25;518.75
Jun 15, 2023;4:15 AM;4:30 AM;10,312;9,080.5;388.5
Jun 15, 2023;4:30 AM;4:45 AM;10,347.5;9,134;343.25
Jun 15, 2023;4:45 AM;5:00 AM;10,376.25;9,190.5;382.75
Jun 15, 2023;5:00 AM;5:15 AM;10,561;9,376.75;260.25
Jun 15, 2023;5:15 AM;5:30 AM;10,630.25;9,398;188.5
Jun 15, 2023;5:30 AM;5:45 AM;10,912.25;9,618.75;190.5
Jun 15, 2023;5:45 AM;6:00 AM;11,245.5;9,842.75;135.5
Jun 15, 2023;6:00 AM;6:15 AM;11,931.75;10,387.5;172.75
Jun 15, 2023;6:15 AM;6:30 AM;12,329.75;10,615.75;64.75
Jun 15, 2023;6:30 AM;6:45 AM;12,686.75;10,769.5;47.25
Jun 15, 2023;6:45 AM;7:00 AM;13,079;10,921.75;67.5
Jun 15, 2023;7:00 AM;7:15 AM;13,522.75;11,103.25;38.25
Jun 15, 2023;7:15 AM;7:30 AM;13,766.5;11,064.25;36.75
Jun 15, 2023;7:30 AM;7:45 AM;13,984.25;10,981.5;36.75
Jun 15, 2023;7:45 AM;8:00 AM;14,201;10,874;38.5
Jun 15, 2023;8:00 AM;8:15 AM;14,367.25;10,675.75;8
Jun 15, 2023;8:15 AM;8:30 AM;14,515.75;10,432;3.75
Jun 15, 2023;8:30 AM;8:45 AM;14,590.25;10,088.25;4
Jun 15, 2023;8:45 AM;9:00 AM;14,601;9,642.75;5
Jun 15, 2023;9:00 AM;9:15 AM;14,501.25;9,040.5;3
Jun 15, 2023;9:15 AM;9:30 AM;14,612.5;8,645.25;8.25
Jun 15, 2023;9:30 AM;9:45 AM;14,764.5;8,285.25;126
Jun 15, 2023;9:45 AM;10:00 AM;14,717.5;7,743.5;291
Jun 15, 2023;10:00 AM;10:15 AM;14,732;7,303.5;130.25
Jun 15, 2023;10:15 AM;10:30 AM;14,747.5;6,940.75;271.75
Jun 15, 2023;10:30 AM;10:45 AM;14,887.75;6,773.5;415
Jun 15, 2023;10:45 AM;11:00 AM;14,929.5;6,578.75;492.25
Jun 15, 2023;11:00 AM;11:15 AM;15,015.25;6,468.5;321.25
Jun 15, 2023;11:15 AM;11:30 AM;15,096.75;6,464.5;344.75
Jun 15, 2023;11:30 AM;11:45 AM;15,182;6,479.75;268
Jun 15, 2023;11:45 AM;12:00 PM;15,173.5;6,428.75;293.25
Jun 15, 2023;12:00 PM;12:15 PM;15,105.5;6,323.25;464.25
Jun 15, 2023;12:15 PM;12:30 PM;15,021;6,204;532.5
Jun 15, 2023;12:30 PM;12:45 PM;15,025.5;6,179;547.75
Jun 15, 2023;12:45 PM;1:00 PM;15,010;6,212;517.25
Jun 15, 2023;1:00 PM;1:15 PM;14,960.75;6,249.25;610.25
Jun 15, 2023;1:15 PM;1:30 PM;14,905;6,170.75;697.25
Jun 15, 2023;1:30 PM;1:45 PM;14,833;6,155.75;719.25
Jun 15, 2023;1:45 PM;2:00 PM;14,690.25;5,994;801
Jun 15, 2023;2:00 PM;2:15 PM;14,663.75;5,966;805.75
Jun 15, 2023;2:15 PM;2:30 PM;14,547.5;5,867.25;816.25
Jun 15, 2023;2:30 PM;2:45 PM;14,556;5,987.5;821.25
Jun 15, 2023;2:45 PM;3:00 PM;14,440.5;5,949.75;852
Jun 15, 2023;3:00 PM;3:15 PM;14,368.25;6,016.5;737.5
Jun 15, 2023;3:15 PM;3:30 PM;14,340;6,113.25;661.25
Jun 15, 2023;3:30 PM;3:45 PM;14,284;6,246.75;673
Jun 15, 2023;3:45 PM;4:00 PM;14,238.5;6,387.75;613
Jun 15, 2023;4:00 PM;4:15 PM;14,163.25;6,582;690
Jun 15, 2023;4:15 PM;4:30 PM;14,108.25;6,785.5;619.5
Jun 15, 2023;4:30 PM;4:45 PM;14,008.25;7,011.75;523.75
Jun 15, 2023;4:45 PM;5:00 PM;13,966;7,307.5;445.5
Jun 15, 2023;5:00 PM;5:15 PM;14,007;7,709.75;486.5
Jun 15, 2023;5:15 PM;5:30 PM;14,029;8,062;236
Jun 15, 2023;5:30 PM;5:45 PM;14,069.5;8,463.25;77
Jun 15, 2023;5:45 PM;6:00 PM;14,030.5;8,857;44
Jun 15, 2023;6:00 PM;6:15 PM;14,100.5;9,294.5;217.25
Jun 15, 2023;6:15 PM;6:30 PM;14,019;9,620.5;149.25
Jun 15, 2023;6:30 PM;6:45 PM;14,012.75;9,971.25;13
Jun 15, 2023;6:45 PM;7:00 PM;14,072.25;10,448.25;3.25
Jun 15, 2023;7:00 PM;7:15 PM;14,095.5;10,847.5;4.25
Jun 15, 2023;7:15 PM;7:30 PM;14,077.5;11,203.25;4.25
Jun 15, 2023;7:30 PM;7:45 PM;14,078.75;11,521.75;1.75
Jun 15, 2023;7:45 PM;8:00 PM;13,984.5;11,675;1
Jun 15, 2023;8:00 PM;8:15 PM;13,873.75;11,854.5;1
Jun 15, 2023;8:15 PM;8:30 PM;13,711.25;11,940.25;1
Jun 15, 2023;8:30 PM;8:45 PM;13,557;11,993.5;1
Jun 15, 2023;8:45 PM;9:00 PM;13,448.25;12,030.25;1
Jun 15, 2023;9:00 PM;9:15 PM;13,381;12,029.5;1
Jun 15, 2023;9:15 PM;9:30 PM;13,228;11,855.5;1
Jun 15, 2023;9:30 PM;9:45 PM;13,046.75;11,674.25;1.25
Jun 15, 2023;9:45 PM;10:00 PM;12,954.25;11,630.25;1.25
Jun 15, 2023;10:00 PM;10:15 PM;12,825;11,567.75;1.25
Jun 15, 2023;10:15 PM;10:30 PM;12,604.5;11,369.5;1.25
Jun 15, 2023;10:30 PM;10:45 PM;12,348.75;11,132.5;2.75
Jun 15, 2023;10:45 PM;11:00 PM;12,144;10,947.25;64.5
Jun 15, 2023;11:00 PM;11:15 PM;11,868.75;10,664.25;7
Jun 15, 2023;11:15 PM;11:30 PM;11,656.75;10,438.5;4.75
Jun 15, 2023;11:30 PM;11:45 PM;11,446.5;10,222;25.25
Jun 15, 2023;11:45 PM;12:00 AM;11,228.25;10,013;124
Jun 16, 2023;12:00 AM;12:15 AM;11,011.5;9,811.5;32
Jun 16, 2023;12:15 AM;12:30 AM;10,882.25;9,703;26.25
Jun 16, 2023;12:30 AM;12:45 AM;10,729.5;9,575.5;39.75
Jun 16, 2023;12:45 AM;1:00 AM;10,592.25;9,455.5;35.75
Jun 16, 2023;1:00 AM;1:15 AM;10,542.25;9,438.75;28.75
Jun 16, 2023;1:15 AM;1:30 AM;10,387.5;9,323.5;13.25
Jun 16, 2023;1:30 AM;1:45 AM;10,336.5;9,290.75;54.75
Jun 16, 2023;1:45 AM;2:00 AM;10,280.25;9,209;82.75
Jun 16, 2023;2:00 AM;2:15 AM;10,219.75;9,152;131.5
Jun 16, 2023;2:15 AM;2:30 AM;10,160.75;9,128.75;249.25
Jun 16, 2023;2:30 AM;2:45 AM;10,187.75;9,166.5;281
Jun 16, 2023;2:45 AM;3:00 AM;10,173.75;9,162.25;322.25
Jun 16, 2023;3:00 AM;3:15 AM;10,284.75;9,297.25;455
Jun 16, 2023;3:15 AM;3:30 AM;10,320.25;9,335;477.25
Jun 16, 2023;3:30 AM;3:45 AM;10,347.75;9,339.75;472
Jun 16, 2023;3:45 AM;4:00 AM;10,266.75;9,264;496.75
Jun 16, 2023;4:00 AM;4:15 AM;10,334.5;9,331.75;621.25
Jun 16, 2023;4:15 AM;4:30 AM;10,319.25;9,304.75;452.75
Jun 16, 2023;4:30 AM;4:45 AM;10,417.25;9,394.5;397.75
Jun 16, 2023;4:45 AM;5:00 AM;10,480;9,434.25;372.25
Jun 16, 2023;5:00 AM;5:15 AM;10,642.5;9,554;243.25
Jun 16, 2023;5:15 AM;5:30 AM;10,758.5;9,586.75;216
Jun 16, 2023;5:30 AM;5:45 AM;11,060.75;9,817.25;244.75
Jun 16, 2023;5:45 AM;6:00 AM;11,348.75;9,993.75;119.5
Jun 16, 2023;6:00 AM;6:15 AM;12,046.5;10,571.5;158.5
Jun 16, 2023;6:15 AM;6:30 AM;12,466.25;10,848.25;85.75
Jun 16, 2023;6:30 AM;6:45 AM;12,845;11,024.5;12.75
Jun 16, 2023;6:45 AM;7:00 AM;13,169;11,133.5;5.25
Jun 16, 2023;7:00 AM;7:15 AM;13,576.25;11,324;4
Jun 16, 2023;7:15 AM;7:30 AM;13,898.25;11,393.75;3.25
Jun 16, 2023;7:30 AM;7:45 AM;14,023.5;11,241;3
Jun 16, 2023;7:45 AM;8:00 AM;14,202.5;11,113.25;4.25
Jun 16, 2023;8:00 AM;8:15 AM;14,461.75;11,017.5;3.5
Jun 16, 2023;8:15 AM;8:30 AM;14,581.75;10,740.75;3.75
Jun 16, 2023;8:30 AM;8:45 AM;14,730.75;10,482.5;18.75
Jun 16, 2023;8:45 AM;9:00 AM;14,732.25;10,076.25;54.25
Jun 16, 2023;9:00 AM;9:15 AM;14,616.75;9,537.75;9
Jun 16, 2023;9:15 AM;9:30 AM;14,690.5;9,186;8
Jun 16, 2023;9:30 AM;9:45 AM;14,794.75;8,879;44.5
Jun 16, 2023;9:45 AM;10:00 AM;14,840.25;8,557.5;193
Jun 16, 2023;10:00 AM;10:15 AM;14,805.75;8,146;125.75
Jun 16, 2023;10:15 AM;10:30 AM;14,814;7,846;131
Jun 16, 2023;10:30 AM;10:45 AM;14,864.75;7,648.25;227.5
Jun 16, 2023;10:45 AM;11:00 AM;14,885.25;7,496.5;357.5
Jun 16, 2023;11:00 AM;11:15 AM;14,929.5;7,430.5;314
Jun 16, 2023;11:15 AM;11:30 AM;14,981.25;7,394;408
Jun 16, 2023;11:30 AM;11:45 AM;15,086.75;7,374.75;481.25
Jun 16, 2023;11:45 AM;12:00 PM;15,021.25;7,193;595.5
Jun 16, 2023;12:00 PM;12:15 PM;14,872;6,891.75;616.5
Jun 16, 2023;12:15 PM;12:30 PM;14,825.75;6,633;698.25
Jun 16, 2023;12:30 PM;12:45 PM;14,786.25;6,454.5;800.75
Jun 16, 2023;12:45 PM;1:00 PM;14,919.75;6,481.75;932.5
Jun 16, 2023;1:00 PM;1:15 PM;14,822.25;6,291;973.75
Jun 16, 2023;1:15 PM;1:30 PM;14,654;6,058.25;922.25
Jun 16, 2023;1:30 PM;1:45 PM;14,520.75;5,874;1,049
Jun 16, 2023;1:45 PM;2:00 PM;14,434;5,676.25;1,161.5
Jun 16, 2023;2:00 PM;2:15 PM;14,295;5,434.5;1,014
Jun 16, 2023;2:15 PM;2:30 PM;14,273.25;5,494.75;979
Jun 16, 2023;2:30 PM;2:45 PM;14,202.75;5,453.5;918.25
Jun 16, 2023;2:45 PM;3:00 PM;14,209;5,566.75;934.5
Jun 16, 2023;3:00 PM;3:15 PM;14,210.25;5,666;1,024.25
Jun 16, 2023;3:15 PM;3:30 PM;14,172.75;5,831.75;1,017
Jun 16, 2023;3:30 PM;3:45 PM;14,138.5;5,969.5;914
Jun 16, 2023;3:45 PM;4:00 PM;14,038.5;6,130.5;862
Jun 16, 2023;4:00 PM;4:15 PM;14,029.75;6,402.5;872.5
Jun 16, 2023;4:15 PM;4:30 PM;13,969.5;6,513.75;617.5
Jun 16, 2023;4:30 PM;4:45 PM;13,907.25;6,704.25;449
Jun 16, 2023;4:45 PM;5:00 PM;13,905;6,980;325.75
Jun 16, 2023;5:00 PM;5:15 PM;13,974.25;7,302.75;419.25
Jun 16, 2023;5:15 PM;5:30 PM;13,848.75;7,528;224.25
Jun 16, 2023;5:30 PM;5:45 PM;13,707;7,758.75;54.5
Jun 16, 2023;5:45 PM;6:00 PM;13,782.25;8,244.5;27
Jun 16, 2023;6:00 PM;6:15 PM;13,782.75;8,616.25;330.5
Jun 16, 2023;6:15 PM;6:30 PM;13,714.75;8,871.25;169
Jun 16, 2023;6:30 PM;6:45 PM;13,703;9,340.5;38.5
Jun 16, 2023;6:45 PM;7:00 PM;13,791.25;9,818.25;7
Jun 16, 2023;7:00 PM;7:15 PM;13,829.75;10,263.25;30.5
Jun 16, 2023;7:15 PM;7:30 PM;13,623.75;10,450.25;4.75
Jun 16, 2023;7:30 PM;7:45 PM;13,548.25;10,776.25;3
Jun 16, 2023;7:45 PM;8:00 PM;13,412;11,028.5;3
Jun 16, 2023;8:00 PM;8:15 PM;13,274.25;11,184.25;3
Jun 16, 2023;8:15 PM;8:30 PM;13,112.75;11,286;3
Jun 16, 2023;8:30 PM;8:45 PM;13,036.75;11,435.75;2.75
Jun 16, 2023;8:45 PM;9:00 PM;12,870.25;11,436.25;2.75
Jun 16, 2023;9:00 PM;9:15 PM;12,678;11,352;2.75
Jun 16, 2023;9:15 PM;9:30 PM;12,541;11,241.25;2.5
Jun 16, 2023;9:30 PM;9:45 PM;12,420.25;11,152.5;2.5
Jun 16, 2023;9:45 PM;10:00 PM;12,272.25;11,106.5;2.5
Jun 16, 2023;10:00 PM;10:15 PM;12,169.5;11,080.25;2.5
Jun 16, 2023;10:15 PM;10:30 PM;12,056;10,974.5;2.5
Jun 16, 2023;10:30 PM;10:45 PM;11,852.5;10,780.75;2.5
Jun 16, 2023;10:45 PM;11:00 PM;11,657.25;10,563;2.5
Jun 16, 2023;11:00 PM;11:15 PM;11,379.25;10,306.25;2.5
Jun 16, 2023;11:15 PM;11:30 PM;11,214.25;10,152.5;2.75
Jun 16, 2023;11:30 PM;11:45 PM;11,008.5;9,959.5;3
Jun 16, 2023;11:45 PM;12:00 AM;10,841;9,822;25.75
Jun 17, 2023;12:00 AM;12:15 AM;10,627.75;9,659.25;42.75
Jun 17, 2023;12:15 AM;12:30 AM;10,531.5;9,566.5;20.25
Jun 17, 2023;12:30 AM;12:45 AM;10,433;9,500.5;22.5
Jun 17, 2023;12:45 AM;1:00 AM;10,251;9,371.75;22.5
Jun 17, 2023;1:00 AM;1:15 AM;10,086.25;9,242;33.75
Jun 17, 2023;1:15 AM;1:30 AM;10,083.75;9,265;58.25
Jun 17, 2023;1:30 AM;1:45 AM;9,964.25;9,183.75;25
Jun 17, 2023;1:45 AM;2:00 AM;9,892.75;9,152;28.75
Jun 17, 2023;2:00 AM;2:15 AM;9,798.25;9,088;45.25
Jun 17, 2023;2:15 AM;2:30 AM;9,659.5;8,974.25;59.5
Jun 17, 2023;2:30 AM;2:45 AM;9,592.25;8,921.5;48
Jun 17, 2023;2:45 AM;3:00 AM;9,583.25;8,900.5;39.25
Jun 17, 2023;3:00 AM;3:15 AM;9,571;8,874.5;58
Jun 17, 2023;3:15 AM;3:30 AM;9,530;8,808.5;66.75
Jun 17, 2023;3:30 AM;3:45 AM;9,470.75;8,724.75;75.75
Jun 17, 2023;3:45 AM;4:00 AM;9,482.5;8,740.5;87.5
Jun 17, 2023;4:00 AM;4:15 AM;9,429.75;8,695.75;78.25
Jun 17, 2023;4:15 AM;4:30 AM;9,417.75;8,700;80.75
Jun 17, 2023;4:30 AM;4:45 AM;9,407.25;8,697;24
Jun 17, 2023;4:45 AM;5:00 AM;9,360.75;8,660.25;23.75
Jun 17, 2023;5:00 AM;5:15 AM;9,363.75;8,658.75;10.75
Jun 17, 2023;5:15 AM;5:30 AM;9,245.75;8,526;35.5
Jun 17, 2023;5:30 AM;5:45 AM;9,315.75;8,535.75;26.25
Jun 17, 2023;5:45 AM;6:00 AM;9,371.5;8,483.25;22.25
Jun 17, 2023;6:00 AM;6:15 AM;9,589.5;8,585.5;15
Jun 17, 2023;6:15 AM;6:30 AM;9,706.25;8,549;31.25
Jun 17, 2023;6:30 AM;6:45 AM;9,849.5;8,511;7.75
Jun 17, 2023;6:45 AM;7:00 AM;9,990.5;8,413.25;7
Jun 17, 2023;7:00 AM;7:15 AM;10,247.75;8,380.5;7.25
Jun 17, 2023;7:15 AM;7:30 AM;10,434.5;8,268.25;8
Jun 17, 2023;7:30 AM;7:45 AM;10,648.5;8,168;24.75
Jun 17, 2023;7:45 AM;8:00 AM;10,848.5;8,025.75;132.5
Jun 17, 2023;8:00 AM;8:15 AM;11,119.5;7,914.75;9.75
Jun 17, 2023;8:15 AM;8:30 AM;11,295;7,695.5;27.5
Jun 17, 2023;8:30 AM;8:45 AM;11,456.5;7,426.75;94.25
Jun 17, 2023;8:45 AM;9:00 AM;11,570;7,086.75;293.5
Jun 17, 2023;9:00 AM;9:15 AM;11,749.75;6,798.25;82.75
Jun 17, 2023;9:15 AM;9:30 AM;11,879;6,458;95.75
Jun 17, 2023;9:30 AM;9:45 AM;11,973.5;6,086.25;327
Jun 17, 2023;9:45 AM;10:00 AM;12,046.75;5,668.5;653.5
Jun 17, 2023;10:00 AM;10:15 AM;12,255;5,434.75;419.5
Jun 17, 2023;10:15 AM;10:30 AM;12,278;5,032.25;541.25
Jun 17, 2023;10:30 AM;10:45 AM;12,345.75;4,735.5;756.25
Jun 17, 2023;10:45 AM;11:00 AM;12,404;4,485.75;955.5
Jun 17, 2023;11:00 AM;11:15 AM;12,408.5;4,215.75;856.75
Jun 17, 2023;11:15 AM;11:30 AM;12,483.75;4,047.5;935
Jun 17, 2023;11:30 AM;11:45 AM;12,539.25;3,917.75;1,023.25
Jun 17, 2023;11:45 AM;12:00 PM;12,482.75;3,734.25;1,207.5
Jun 17, 2023;12:00 PM;12:15 PM;12,294.25;3,413;859.75
Jun 17, 2023;12:15 PM;12:30 PM;12,246;3,242.5;1,018.75
Jun 17, 2023;12:30 PM;12:45 PM;12,193.75;3,076.5;1,027
Jun 17, 2023;12:45 PM;1:00 PM;12,102;2,915.25;1,120.5
Jun 17, 2023;1:00 PM;1:15 PM;11,916.75;2,685.75;1,121.75
Jun 17, 2023;1:15 PM;1:30 PM;11,838.75;2,635.25;1,198.5
Jun 17, 2023;1:30 PM;1:45 PM;11,733.75;2,511;1,227.25
Jun 17, 2023;1:45 PM;2:00 PM;11,647.5;2,460.25;1,228.25
Jun 17, 2023;2:00 PM;2:15 PM;11,569.75;2,456.75;1,246.75
Jun 17, 2023;2:15 PM;2:30 PM;11,516;2,478;1,223.75
Jun 17, 2023;2:30 PM;2:45 PM;11,477.5;2,486.25;1,178.5
Jun 17, 2023;2:45 PM;3:00 PM;11,490.75;2,569;1,046.25
Jun 17, 2023;3:00 PM;3:15 PM;11,527.75;2,861;1,039.75
Jun 17, 2023;3:15 PM;3:30 PM;11,441.5;2,926;1,023.75
Jun 17, 2023;3:30 PM;3:45 PM;11,408.5;3,123.5;885.75
Jun 17, 2023;3:45 PM;4:00 PM;11,399.5;3,382;804.5
Jun 17, 2023;4:00 PM;4:15 PM;11,365;3,658.5;843.5
Jun 17, 2023;4:15 PM;4:30 PM;11,324;3,924.5;716.5
Jun 17, 2023;4:30 PM;4:45 PM;11,334;4,325;469.75
Jun 17, 2023;4:45 PM;5:00 PM;11,350.5;4,733;366.75
Jun 17, 2023;5:00 PM;5:15 PM;11,382.25;5,120.5;503.5
Jun 17, 2023;5:15 PM;5:30 PM;11,429.5;5,565.25;365.5
Jun 17, 2023;5:30 PM;5:45 PM;11,425.5;6,034.5;24.25
Jun 17, 2023;5:45 PM;6:00 PM;11,536.25;6,587.75;13
Jun 17, 2023;6:00 PM;6:15 PM;11,616.75;7,154.25;283
Jun 17, 2023;6:15 PM;6:30 PM;11,641.5;7,712.25;135.75
Jun 17, 2023;6:30 PM;6:45 PM;11,640.5;8,227;114.75
Jun 17, 2023;6:45 PM;7:00 PM;11,629.75;8,688.5;22.5
Jun 17, 2023;7:00 PM;7:15 PM;11,673.25;9,201;3.75
Jun 17, 2023;7:15 PM;7:30 PM;11,580.5;9,533.5;4.75
Jun 17, 2023;7:30 PM;7:45 PM;11,532.5;9,842.5;4.25
Jun 17, 2023;7:45 PM;8:00 PM;11,444.75;10,073.75;2
Jun 17, 2023;8:00 PM;8:15 PM;11,356;10,215.75;2.25
Jun 17, 2023;8:15 PM;8:30 PM;11,222.5;10,299;2
Jun 17, 2023;8:30 PM;8:45 PM;11,097.75;10,394.75;3
Jun 17, 2023;8:45 PM;9:00 PM;11,003.25;10,488;2.25
Jun 17, 2023;9:00 PM;9:15 PM;10,969.75;10,572;2
Jun 17, 2023;9:15 PM;9:30 PM;10,937.25;10,599;3
Jun 17, 2023;9:30 PM;9:45 PM;10,947.5;10,657.25;3.25
Jun 17, 2023;9:45 PM;10:00 PM;10,916.25;10,659.5;2.5
Jun 17, 2023;10:00 PM;10:15 PM;10,895;10,668.75;2.5
Jun 17, 2023;10:15 PM;10:30 PM;10,786;10,557.25;2.25
Jun 17, 2023;10:30 PM;10:45 PM;10,676.25;10,439.25;2.25
Jun 17, 2023;10:45 PM;11:00 PM;10,570.25;10,314;4.5
Jun 17, 2023;11:00 PM;11:15 PM;10,401.25;10,140.75;4.5
Jun 17, 2023;11:15 PM;11:30 PM;10,271.5;10,007.25;20
Jun 17, 2023;11:30 PM;11:45 PM;10,137.25;9,882.75;33.75
Jun 17, 2023;11:45 PM;12:00 AM;9,957.25;9,710.5;38.25
Jun 18, 2023;12:00 AM;12:15 AM;9,695.25;9,454.25;86.75
Jun 18, 2023;12:15 AM;12:30 AM;9,617.25;9,376;111.25
Jun 18, 2023;12:30 AM;12:45 AM;9,529.75;9,282.5;148.25
Jun 18, 2023;12:45 AM;1:00 AM;9,421;9,174.25;176.5
Jun 18, 2023;1:00 AM;1:15 AM;9,268;9,021.75;81.5
Jun 18, 2023;1:15 AM;1:30 AM;9,138.25;8,885.25;113.75
