Datum;Anfang;Ende;Biomass [MWh] Originalauflösungen;Hydropower [MWh] Originalauflösungen;Wind offshore [MWh] Originalauflösungen;Wind onshore [MWh] Originalauflösungen;Photovoltaics [MWh] Originalauflösungen;Other renewable [MWh] Originalauflösungen;Nuclear [MWh] Originalauflösungen;Lignite [MWh] Originalauflösungen;Hard coal [MWh] Originalauflösungen;Fossil gas [MWh] Originalauflösungen;Hydro pumped storage [MWh] Originalauflösungen;Other conventional [MWh] Originalauflösungen
Jan 2, 2023;11:15 PM;11:30 PM;1,141.25;315.5;1,255.25;4,950;0;35;615;3,370.25;801.75;646.25;21;332.5
Jan 2, 2023;11:30 PM;11:45 PM;1,140.5;317;1,226.25;4,884.5;0;35;614.5;3,357;796;644.75;18.75;332.25
Jan 2, 2023;11:45 PM;12:00 AM;1,141.5;321;1,152.5;4,858.25;0;34.75;615;3,304.25;848;610;4;333
Jan 3, 2023;12:00 AM;12:15 AM;1,123.75;319.25;1,089.25;4,783.75;0;34;614.5;3,260.5;849.25;595.25;50.5;340.25
Jan 3, 2023;12:15 AM;12:30 AM;1,122.75;320;1,106.25;4,767.75;0;33.25;614.5;3,220;852;572.5;2.75;337.25
Jan 3, 2023;12:30 AM;12:45 AM;1,123.25;317.75;1,115;4,748;0;33.25;614.25;3,215.5;862;573.75;6.5;336.75
Jan 3, 2023;12:45 AM;1:00 AM;1,122.75;317.5;1,095.5;4,660.5;0;33.75;614.5;3,190;862;578.75;3.75;334.75
Jan 3, 2023;1:00 AM;1:15 AM;1,122;319;1,072;4,571.75;0;35;614.5;3,211.25;854.5;569;11;337.5
Jan 3, 2023;1:15 AM;1:30 AM;1,119;317.75;1,073.25;4,535.25;0;35;614.5;3,208.5;864.25;573.5;44.5;339.25
Jan 3, 2023;1:30 AM;1:45 AM;1,117.5;318.5;1,041.75;4,453.25;0;35;614.5;3,194;866.25;575.5;42.25;338
Jan 3, 2023;1:45 AM;2:00 AM;1,119.75;324.5;1,040.5;4,405.75;0;35;614.25;3,198;859.5;569.75;43.5;338.25
Jan 3, 2023;2:00 AM;2:15 AM;1,117.25;326.5;1,056.25;4,334.75;0;34.25;614.5;3,150.5;851.25;540;50.75;335.75
Jan 3, 2023;2:15 AM;2:30 AM;1,119.5;337.25;1,036.25;4,207;0;33.5;615.25;3,116;841.5;522.75;59;334.5
Jan 3, 2023;2:30 AM;2:45 AM;1,114.75;342.5;1,028;4,086.25;0;33.5;615.75;3,149.25;836.5;520.75;56.25;333
Jan 3, 2023;2:45 AM;3:00 AM;1,113.5;335;992.75;3,969.75;0;33.5;615.75;3,157;835.5;518.5;59.25;332.5
Jan 3, 2023;3:00 AM;3:15 AM;1,111.75;335.25;987;3,884.75;0;33.5;615.75;3,167;843;532.5;58.75;332.5
Jan 3, 2023;3:15 AM;3:30 AM;1,113.25;326.5;1,014.5;3,833.5;0;33;615.25;3,173.75;847;531;46.5;331.25
Jan 3, 2023;3:30 AM;3:45 AM;1,115.75;320.75;984.5;3,803;0;32.5;615;3,177.5;846.5;526.75;43.25;329.5
Jan 3, 2023;3:45 AM;4:00 AM;1,115.75;317.25;966.25;3,754.5;0;33;615.5;3,176.75;851;538;43.25;330
Jan 3, 2023;4:00 AM;4:15 AM;1,117.5;316.5;962.75;3,642;0;34.25;615.75;3,192.25;872.5;550.5;43;328.75
Jan 3, 2023;4:15 AM;4:30 AM;1,121.5;319.25;923.5;3,538.5;0;34.25;616.25;3,210;912.5;555;43.25;329.75
Jan 3, 2023;4:30 AM;4:45 AM;1,119.25;321.25;1,003.5;3,458.25;0;34.25;616.25;3,200;944.25;556.75;43.25;329.25
Jan 3, 2023;4:45 AM;5:00 AM;1,121.75;323.25;952.75;3,397.25;0;34.5;616;3,208.5;978.25;562.5;43.25;330.5
Jan 3, 2023;5:00 AM;5:15 AM;1,124.75;322.75;907;3,303.5;0;34.75;616.25;3,192.75;1,026;573.25;43.25;332
Jan 3, 2023;5:15 AM;5:30 AM;1,126.75;321.5;877;3,290.25;0;35;616.25;3,186.25;1,087;584.25;43.5;330.75
Jan 3, 2023;5:30 AM;5:45 AM;1,126.5;329;858;3,243.75;0;35;616;3,219.5;1,192;599.25;37.5;331.5
Jan 3, 2023;5:45 AM;6:00 AM;1,129.5;335;799.25;3,187;0;35.75;616;3,228;1,305.5;646.75;44.5;333.25
Jan 3, 2023;6:00 AM;6:15 AM;1,142;329.5;804.25;3,171;0;36.75;616;3,236.25;1,471.25;769.75;15.75;334.75
Jan 3, 2023;6:15 AM;6:30 AM;1,146.25;323.5;820.25;3,118.75;0;37;616;3,227.75;1,603.5;774.75;90.25;335.25
Jan 3, 2023;6:30 AM;6:45 AM;1,148.75;319.25;752;3,082.75;0;37;616;3,225.25;1,681;830.25;247;335.75
Jan 3, 2023;6:45 AM;7:00 AM;1,153.75;324;707.5;3,043;0;37;616.25;3,231.25;1,744.5;844.25;405;334.5
Jan 3, 2023;7:00 AM;7:15 AM;1,181.25;319.5;683.25;3,026.25;0;38;616;3,208.75;1,812.5;910.25;668.25;337.75
Jan 3, 2023;7:15 AM;7:30 AM;1,190;325.75;672.75;2,990.25;0;39.25;615.75;3,235;1,879;928.25;765.5;340.75
Jan 3, 2023;7:30 AM;7:45 AM;1,193.25;321.5;669.75;3,020.5;0;39.75;615.75;3,304;1,976.5;910.75;747.75;343.5
Jan 3, 2023;7:45 AM;8:00 AM;1,195.25;324.25;616;3,015.5;0;39.75;615.75;3,385.5;2,055.75;909.75;886;339.5
Jan 3, 2023;8:00 AM;8:15 AM;1,205.5;316.5;607.25;2,961.25;1.75;39.75;615.75;3,373.25;2,075.5;933.25;830.5;340.25
Jan 3, 2023;8:15 AM;8:30 AM;1,208.75;318;631.75;2,910.5;7.75;39.75;616;3,364.75;2,096.5;939.25;1,025.25;342.25
Jan 3, 2023;8:30 AM;8:45 AM;1,206;319.25;618.25;2,853;55.75;39.75;615.25;3,389.25;2,115.25;943.5;1,090.75;343.75
Jan 3, 2023;8:45 AM;9:00 AM;1,207.5;318.75;645.75;2,822.25;172;39.75;615.75;3,394;2,155.5;935.5;954.75;346.5
Jan 3, 2023;9:00 AM;9:15 AM;1,199.5;318.75;695.5;2,751.5;342.25;39.75;615.75;3,369;2,187;937;1,281;348
Jan 3, 2023;9:15 AM;9:30 AM;1,195.75;318.75;676;2,652.75;528.75;39.75;616.5;3,381;2,215.75;939.75;1,191;347.5
Jan 3, 2023;9:30 AM;9:45 AM;1,198;318.25;753.75;2,593.5;722;39.75;617;3,389.75;2,224;936;1,132.25;347.25
Jan 3, 2023;9:45 AM;10:00 AM;1,202.75;318.5;830.25;2,565.75;947;39.75;616.75;3,379.5;2,240.25;938.75;816;342.25
Jan 3, 2023;10:00 AM;10:15 AM;1,198.5;318.75;840;2,505;1,163.5;39.75;616.25;3,398.75;2,243.75;936.25;995.75;339.75
Jan 3, 2023;10:15 AM;10:30 AM;1,191.25;317.5;850.25;2,335;1,402;39.75;615.75;3,370;2,250.25;937.5;797.25;339
Jan 3, 2023;10:30 AM;10:45 AM;1,190;318.75;942.5;2,204.25;1,638.25;39.75;616.25;3,380.5;2,243.25;940.5;552.25;340.75
Jan 3, 2023;10:45 AM;11:00 AM;1,191.25;318;982.25;2,083.25;1,876.5;39.75;616.25;3,397.75;2,243.75;935.5;351.5;345.25
Jan 3, 2023;11:00 AM;11:15 AM;1,182.5;323.75;993.5;1,988.5;2,109;39.75;615.75;3,395.5;2,254.5;936.25;879.5;344.75
Jan 3, 2023;11:15 AM;11:30 AM;1,180;318;1,007.5;1,912.75;2,302.5;39.75;616.5;3,343.75;2,259;930;865.25;342.5
Jan 3, 2023;11:30 AM;11:45 AM;1,178;317;1,038.5;1,818.75;2,458.75;39.75;616;3,356;2,258.5;925;824.25;342.25
Jan 3, 2023;11:45 AM;12:00 PM;1,182.25;317;1,014.75;1,761;2,573;39.75;616.25;3,362.5;2,260;932.5;725.25;342.5
Jan 3, 2023;12:00 PM;12:15 PM;1,169.25;317;959;1,752;2,663.25;39.75;616;3,376.5;2,236.75;922.75;508.5;342.25
Jan 3, 2023;12:15 PM;12:30 PM;1,168.75;316.25;928;1,779.75;2,624.75;39.75;615.5;3,376.25;2,238.25;923;363.5;340
Jan 3, 2023;12:30 PM;12:45 PM;1,167.5;319.75;871.5;1,814.25;2,565.25;39.75;615.25;3,359;2,229.5;913.25;391.75;343.25
Jan 3, 2023;12:45 PM;1:00 PM;1,163.25;321;867.5;1,841.75;2,476;39.75;615;3,357;2,202.5;918.25;392.25;343.25
Jan 3, 2023;1:00 PM;1:15 PM;1,166.75;317.5;879.5;1,833.75;2,373;39.75;614.5;3,367.25;2,187.25;928.5;551.75;344.5
Jan 3, 2023;1:15 PM;1:30 PM;1,170.5;318.25;927.25;1,837;2,208;39.75;614.75;3,371.75;2,181.75;932.75;447;342.5
Jan 3, 2023;1:30 PM;1:45 PM;1,175.25;321.25;953.75;1,835.75;2,064.75;39.75;614.75;3,374.75;2,180.5;935;506.25;342.25
Jan 3, 2023;1:45 PM;2:00 PM;1,178.5;323;996.75;1,830;1,876.25;39.75;614.5;3,386.25;2,189.25;937;397;342.25
Jan 3, 2023;2:00 PM;2:15 PM;1,182.75;323.5;1,055.75;1,769.25;1,696.75;39.75;614.5;3,414.5;2,191.5;938.5;315.75;344.5
Jan 3, 2023;2:15 PM;2:30 PM;1,185.75;327.75;1,049.5;1,742;1,516.5;39.75;614.5;3,413;2,173;937.75;498.75;344.25
Jan 3, 2023;2:30 PM;2:45 PM;1,190.25;342.5;1,100.5;1,754;1,297.25;39.75;614.5;3,400.25;2,154.5;936.5;662.25;344.5
Jan 3, 2023;2:45 PM;3:00 PM;1,196;356.5;1,114;1,745.25;1,067.5;39.75;614.5;3,410.5;2,126.25;947.75;795.75;344.5
Jan 3, 2023;3:00 PM;3:15 PM;1,205.25;335.75;1,148;1,748;840;39.75;614.5;3,411;2,115.5;952.25;696.25;346.75
Jan 3, 2023;3:15 PM;3:30 PM;1,208.75;338.75;1,176.75;1,725;620;39.75;614.5;3,422.5;2,116.75;957;804;346.5
Jan 3, 2023;3:30 PM;3:45 PM;1,210.5;359.75;1,186.5;1,747.5;404.75;39.75;614.5;3,440.75;2,116.75;956;873.5;346.5
Jan 3, 2023;3:45 PM;4:00 PM;1,215;350.25;1,245.5;1,818.75;219.5;39.75;614;3,440.25;2,113.75;958.75;1,009.75;343.75
Jan 3, 2023;4:00 PM;4:15 PM;1,227.5;334.5;1,215.75;1,911;90.25;39.75;614.25;3,451.5;2,097.25;963.75;903.75;346
Jan 3, 2023;4:15 PM;4:30 PM;1,231.5;356;1,192.5;2,009.25;25.75;39.75;614.25;3,453.25;2,084.75;968.25;1,039.5;347
Jan 3, 2023;4:30 PM;4:45 PM;1,233.5;353.25;1,170.5;2,107.5;3;39.75;614.25;3,424.5;2,070.5;976.75;1,270.75;346.75
Jan 3, 2023;4:45 PM;5:00 PM;1,236.5;363.25;1,168.5;2,248.5;0.25;39.75;614.25;3,417.75;2,058.25;1,010;1,462.75;348.25
Jan 3, 2023;5:00 PM;5:15 PM;1,242.75;364.75;1,221.75;2,429.5;0;39.75;614.5;3,459.25;2,044.25;1,052.25;1,986.75;347.5
Jan 3, 2023;5:15 PM;5:30 PM;1,239.25;367.75;1,289;2,606.5;0;39.75;614.25;3,459.25;2,045.5;1,055.25;1,939.5;348.5
Jan 3, 2023;5:30 PM;5:45 PM;1,241.5;356.75;1,368.75;2,769.25;0;39.75;614.5;3,461.75;2,045.5;1,056.5;1,905.25;349.75
Jan 3, 2023;5:45 PM;6:00 PM;1,244.75;352.75;1,399;2,905.5;0;39.75;614.75;3,455;2,045;1,059;1,738.5;346.75
Jan 3, 2023;6:00 PM;6:15 PM;1,244;338;1,419;3,020.75;0;39.75;614.5;3,405;2,039.25;1,036.25;1,572;342.25
Jan 3, 2023;6:15 PM;6:30 PM;1,242.25;336.75;1,460.25;3,147.25;0;39.75;614.75;3,416.75;2,040.75;1,027;1,261.75;340.25
Jan 3, 2023;6:30 PM;6:45 PM;1,235.25;338;1,489.75;3,340;0;39.75;614.5;3,436;2,039.25;1,038.75;1,146.25;339.5
Jan 3, 2023;6:45 PM;7:00 PM;1,234.75;345;1,478;3,542.5;0;39.75;614.75;3,447.75;2,023;1,044.25;790.5;314.75
Jan 3, 2023;7:00 PM;7:15 PM;1,226;339.5;1,468;3,714;0;39.75;614.5;3,467;2,011.75;974.75;731.5;286.25
Jan 3, 2023;7:15 PM;7:30 PM;1,226.5;326.25;1,449.25;3,916;0;39.75;614.75;3,448.25;1,998.75;970;238.5;285.75
Jan 3, 2023;7:30 PM;7:45 PM;1,219.5;323.25;1,461;4,140;0;39.75;614.75;3,419;1,993.25;945;112.25;285.25
Jan 3, 2023;7:45 PM;8:00 PM;1,215;327;1,461.75;4,298.25;0;39.75;615;3,411;1,988.5;941.75;101.5;283.5
Jan 3, 2023;8:00 PM;8:15 PM;1,201.25;346.5;1,449.5;4,546.25;0;39.75;614.75;3,425;1,939.25;929.75;582.25;270
Jan 3, 2023;8:15 PM;8:30 PM;1,198.75;341.25;1,442.5;4,760.25;0;39.75;614.75;3,423.25;1,876.75;886.25;262;270.25
Jan 3, 2023;8:30 PM;8:45 PM;1,197.25;338.25;1,403;5,008;0;39.75;614.75;3,407;1,813.25;880.25;126.75;269.75
Jan 3, 2023;8:45 PM;9:00 PM;1,193.25;328.25;1,344.25;5,177.75;0;39.75;614.5;3,421.5;1,709.25;869.5;74.25;269
Jan 3, 2023;9:00 PM;9:15 PM;1,179.25;328.75;1,318;5,350;0;39.75;614.75;3,409.25;1,596.5;834.5;90.25;269.25
Jan 3, 2023;9:15 PM;9:30 PM;1,175;323.5;1,305;5,479.25;0;39.75;615;3,373.5;1,391.5;836.25;42.5;270.75
Jan 3, 2023;9:30 PM;9:45 PM;1,173;331.75;1,337.25;5,603.75;0;39.75;615.25;3,353.5;1,208.25;793.75;52;272
Jan 3, 2023;9:45 PM;10:00 PM;1,167.5;326.75;1,290;5,687.25;0;39.75;615.25;3,350;1,115.75;755.75;35.25;272.5
Jan 3, 2023;10:00 PM;10:15 PM;1,150.5;353;1,290.75;5,689.25;0;39.25;615.25;3,328.75;988.75;696.5;267.25;271.25
Jan 3, 2023;10:15 PM;10:30 PM;1,149.25;331.75;1,285.5;5,819;0;37.75;615.25;3,303.75;962.75;663.25;93.5;269.5
Jan 3, 2023;10:30 PM;10:45 PM;1,146;326.5;1,289.5;5,930;0;36.75;615.25;3,295;959.5;663;39.75;267
Jan 3, 2023;10:45 PM;11:00 PM;1,147.5;327.25;1,256;6,049.75;0;36.75;615;3,214.25;974;660.25;14.75;266.5
Jan 3, 2023;11:00 PM;11:15 PM;1,138.25;350.25;1,222.75;6,177.25;0;36;615;2,939;1,002;623.75;182.5;265.75
Jan 3, 2023;11:15 PM;11:30 PM;1,135.25;333.5;1,219.25;6,363.75;0;34.5;615;2,607.5;1,017.25;594.75;193;262.5
Jan 3, 2023;11:30 PM;11:45 PM;1,133;346.25;1,214.75;6,499.5;0;34.25;614.75;2,360;1,015.5;593.75;204.25;261.5
Jan 3, 2023;11:45 PM;12:00 AM;1,131;336.75;1,218.75;6,638.25;0;32.5;613;2,054.5;1,028.75;573;107.75;258.25
Jan 4, 2023;12:00 AM;12:15 AM;1,118.75;327.75;1,314.75;6,721.5;0;32.5;613.75;1,775.25;1,043.25;570.5;9.25;259
Jan 4, 2023;12:15 AM;12:30 AM;1,118.25;332.5;1,257.75;6,865;0;32.5;614;1,633.75;1,019.75;566.5;15.25;259.5
Jan 4, 2023;12:30 AM;12:45 AM;1,119.75;330.5;1,236.75;6,973.25;0;32.5;614;1,467.25;1,003.25;566.25;13;259.5
Jan 4, 2023;12:45 AM;1:00 AM;1,120;335.75;1,259.75;7,014.5;0;32.5;613.75;1,394.25;985.5;562.75;46;260.75
Jan 4, 2023;1:00 AM;1:15 AM;1,115.75;333.75;1,304.5;7,191.5;0;32.5;613.75;1,378.25;974;526.75;55.5;260.75
Jan 4, 2023;1:15 AM;1:30 AM;1,113.25;327.5;1,296;7,389.75;0;32.5;613.75;1,375.25;985.75;530.25;40.75;258.5
Jan 4, 2023;1:30 AM;1:45 AM;1,117;329.25;1,313.25;7,445.75;0;32.5;613.75;1,364.5;990.5;528.25;45;258.5
Jan 4, 2023;1:45 AM;2:00 AM;1,118;327.5;1,307.5;7,490.75;0;32.5;613.5;1,337.25;994.75;528;52;258.5
Jan 4, 2023;2:00 AM;2:15 AM;1,111.75;331;1,358;7,465.25;0;32.5;613.75;1,308.5;1,014.75;540.75;52.25;258.5
Jan 4, 2023;2:15 AM;2:30 AM;1,109.25;326;1,350;7,515.25;0;32.5;613.5;1,320;1,038.5;536.5;47.25;259
Jan 4, 2023;2:30 AM;2:45 AM;1,108.25;326.25;1,351.5;7,514.5;0;32.5;613.75;1,316.25;1,053.5;534.25;52;257.5
Jan 4, 2023;2:45 AM;3:00 AM;1,109.25;325.25;1,336.25;7,446.5;0;32.5;613.5;1,303.75;1,055;540.25;52;258.75
Jan 4, 2023;3:00 AM;3:15 AM;1,105;325.75;1,333;7,141.75;0;32.5;614;1,247.5;1,068.75;517;51.5;259
Jan 4, 2023;3:15 AM;3:30 AM;1,106.5;324.5;1,355.75;7,206.5;0;32.5;614.25;1,250;1,073.25;518.75;51.75;259.25
Jan 4, 2023;3:30 AM;3:45 AM;1,106;324.75;1,379.75;7,224.75;0;32.5;614.25;1,246.25;1,074;513.75;52;259.25
Jan 4, 2023;3:45 AM;4:00 AM;1,109.5;324;1,371;7,173.5;0;32.5;614.5;1,237.5;1,071.25;515;52;259.5
Jan 4, 2023;4:00 AM;4:15 AM;1,109.5;330;1,401;7,090;0;32.5;614.25;1,237.5;1,036.75;518;54;255
Jan 4, 2023;4:15 AM;4:30 AM;1,112.25;323;1,415.25;7,273.5;0;32.5;614.25;1,232.25;1,044.25;513.5;51.75;255.25
Jan 4, 2023;4:30 AM;4:45 AM;1,109.5;321.25;1,414.75;7,428;0;32.5;614;1,232;1,062.75;512.75;51.25;254.75
Jan 4, 2023;4:45 AM;5:00 AM;1,112;321;1,408.75;7,554.75;0;32.5;614;1,231.75;1,068;519.5;55.75;254.25
Jan 4, 2023;5:00 AM;5:15 AM;1,113.75;320.25;1,434;8,048.25;0;32.5;613.75;1,233.75;1,086;520;63.75;253.25
Jan 4, 2023;5:15 AM;5:30 AM;1,116.5;318.75;1,436.25;8,209.5;0;32.25;613.75;1,233.25;1,105.5;518.25;60;253.25
Jan 4, 2023;5:30 AM;5:45 AM;1,115.75;317.75;1,452.75;8,436.75;0;32.25;613.75;1,247.5;1,142;521.5;53.75;253.25
Jan 4, 2023;5:45 AM;6:00 AM;1,116.25;327;1,467.5;8,830.5;0;32.25;612.75;1,248.75;1,151.75;530.5;63.5;252.5
Jan 4, 2023;6:00 AM;6:15 AM;1,125.25;345.25;1,388.5;9,534.5;0;32.25;612.5;1,246.5;1,188.5;537.25;90;254.25
Jan 4, 2023;6:15 AM;6:30 AM;1,133.25;333.25;1,389.5;10,040;0;32;612.25;1,243.5;1,209;541.75;66.25;254.75
Jan 4, 2023;6:30 AM;6:45 AM;1,136.5;333;1,380.5;10,191.75;0;32;612;1,245.25;1,247.5;545.5;70;253
Jan 4, 2023;6:45 AM;7:00 AM;1,139;342;1,376.25;10,331.25;0;32.25;612;1,248.5;1,261.5;542.5;89.5;254
Jan 4, 2023;7:00 AM;7:15 AM;1,155.75;328.25;1,455;10,409;0;32.25;611.75;1,260;1,273.5;552.75;52.75;253.5
Jan 4, 2023;7:15 AM;7:30 AM;1,167.25;354.5;1,416.75;10,494.5;0;32.25;611.25;1,283.25;1,303.75;561;68.5;252.25
Jan 4, 2023;7:30 AM;7:45 AM;1,171.75;329.75;1,369.75;10,543.5;0;32.25;611.75;1,277.75;1,339;564;170.25;251.5
Jan 4, 2023;7:45 AM;8:00 AM;1,180.25;333.5;1,339.5;10,603.5;0;32.25;611.5;1,287.75;1,400.75;562.5;299.75;252.5
Jan 4, 2023;8:00 AM;8:15 AM;1,195.75;336.75;1,351.25;10,611.75;2;32.25;611.25;1,287.75;1,438.75;569;587.75;255
Jan 4, 2023;8:15 AM;8:30 AM;1,202.75;345;1,329;10,670.5;21.75;32.25;611.25;1,289;1,468;572.25;599.5;255.5
Jan 4, 2023;8:30 AM;8:45 AM;1,205;336;1,313;10,711.25;98.75;32.25;610.75;1,293;1,486;573.5;670.5;255.75
Jan 4, 2023;8:45 AM;9:00 AM;1,209;327.25;1,298.5;10,714.75;167;32.25;611.25;1,301.75;1,509.5;577.25;728.5;254.25
Jan 4, 2023;9:00 AM;9:15 AM;1,205.75;339.5;1,265.25;10,734.75;243.25;32;610.5;1,316.5;1,526;566.75;764.25;254.75
Jan 4, 2023;9:15 AM;9:30 AM;1,200.5;342.25;1,252.5;10,780.25;324.5;32;610.25;1,312;1,527;568;719.25;255.5
Jan 4, 2023;9:30 AM;9:45 AM;1,197.25;341.75;1,247;10,847.25;406.25;32;609.25;1,319.25;1,529.75;565.5;689;256
Jan 4, 2023;9:45 AM;10:00 AM;1,197.25;337.75;1,249.5;10,911;496.75;32;609.25;1,309.75;1,521;568.25;632;253.75
Jan 4, 2023;10:00 AM;10:15 AM;1,193.25;332.25;1,235.75;10,847.25;568.75;32;609.25;1,292.75;1,514.5;572.25;302;254.25
Jan 4, 2023;10:15 AM;10:30 AM;1,193.25;333.25;1,231.25;10,886;590;32;609;1,273.75;1,509.75;572.5;338.25;256
Jan 4, 2023;10:30 AM;10:45 AM;1,192.5;338.75;1,224.75;10,933;632;32;609.25;1,269;1,509;573.5;279.75;256.25
Jan 4, 2023;10:45 AM;11:00 AM;1,196;345;1,223;10,904.75;662;32;609;1,268.25;1,501.75;575;228.5;256
Jan 4, 2023;11:00 AM;11:15 AM;1,186;354.75;1,198.25;10,956.75;661.5;32;609;1,273.75;1,477.5;584.75;559.75;255.75
Jan 4, 2023;11:15 AM;11:30 AM;1,188.25;349.5;1,195.75;10,949.75;659.5;32;608.75;1,269.25;1,459.25;583;529.5;256.5
Jan 4, 2023;11:30 AM;11:45 AM;1,189.75;342.5;1,188.75;10,950.75;655.75;32;608.75;1,277;1,450.75;563;638.75;256.5
Jan 4, 2023;11:45 AM;12:00 PM;1,189.5;364.5;1,179.5;10,946;652.25;32;608.75;1,278.75;1,411;561.25;719.5;256.75
Jan 4, 2023;12:00 PM;12:15 PM;1,170.75;346.5;1,260.25;10,944.5;639.75;31.75;607.5;1,287.75;1,370.5;558;671;257.75
Jan 4, 2023;12:15 PM;12:30 PM;1,168.25;323.25;1,293.25;11,021.75;621.75;32;607;1,274;1,367.25;558.75;647.25;257.25
Jan 4, 2023;12:30 PM;12:45 PM;1,172;317;1,293.75;11,058.5;604.5;31.75;606.75;1,268.75;1,366.5;562.5;554;255.25
Jan 4, 2023;12:45 PM;1:00 PM;1,196;314;1,309.75;11,071.75;587.75;31.75;607;1,265.75;1,346.75;566;510;254.5
Jan 4, 2023;1:00 PM;1:15 PM;1,191;321;1,331.25;11,083.5;567.25;31.75;606.25;1,269.5;1,300.75;559.5;226.25;254.5
Jan 4, 2023;1:15 PM;1:30 PM;1,187.75;325.75;1,332;11,117;549.75;31.75;605.75;1,268.25;1,262;564;204.75;254.25
Jan 4, 2023;1:30 PM;1:45 PM;1,187;313.75;1,330.25;11,091;535.5;31.75;606;1,271;1,257.75;563;169.75;255
Jan 4, 2023;1:45 PM;2:00 PM;1,190.25;316;1,328.25;11,034;497;31.75;606;1,266.25;1,256.5;567.5;95.5;255
Jan 4, 2023;2:00 PM;2:15 PM;1,186.5;316.75;1,329;11,027.75;457.25;31.75;606.25;1,266.25;1,234;566.5;108.75;254.25
Jan 4, 2023;2:15 PM;2:30 PM;1,188.5;331.25;1,330.25;11,020.75;420.5;31.75;606;1,265.75;1,204.5;565.75;107.5;253.25
Jan 4, 2023;2:30 PM;2:45 PM;1,190.5;339.25;1,329.25;11,050.5;365.5;31.75;606.25;1,269;1,193;567.5;154;254.75
Jan 4, 2023;2:45 PM;3:00 PM;1,188.5;345;1,328.75;11,057;309.5;31.75;606.5;1,278.75;1,173.5;565.75;150;254.5
Jan 4, 2023;3:00 PM;3:15 PM;1,190.25;327.75;1,329.75;11,077;244.25;31.75;606;1,297;1,155.25;567.25;242.5;255.75
Jan 4, 2023;3:15 PM;3:30 PM;1,191.25;325;1,330.75;11,082.25;180.5;31.75;606.25;1,303.25;1,140.5;565;234.25;255.5
Jan 4, 2023;3:30 PM;3:45 PM;1,186.5;339;1,331.25;11,081.75;125.5;31.75;606.25;1,312.25;1,149.75;567.75;257.5;255.5
Jan 4, 2023;3:45 PM;4:00 PM;1,190.75;327.5;1,331.75;11,072.25;72;31.75;606.25;1,286.25;1,176.5;566.5;184.75;254.75
Jan 4, 2023;4:00 PM;4:15 PM;1,205;320.25;1,331.5;11,038.75;26.25;31.75;606;1,250.25;1,202;568;403.5;256
Jan 4, 2023;4:15 PM;4:30 PM;1,211.75;337.75;1,285.75;11,003;5.75;31.75;606;1,257.75;1,222.5;580.75;523.25;255.25
Jan 4, 2023;4:30 PM;4:45 PM;1,212.75;340.25;1,282.75;10,997.25;0.5;31.75;605.75;1,246.5;1,289.25;588.75;686;256.25
Jan 4, 2023;4:45 PM;5:00 PM;1,223.25;320.75;1,276.25;11,041.25;0.25;31.75;605.25;1,238.75;1,390.25;596.25;887.5;256
Jan 4, 2023;5:00 PM;5:15 PM;1,230.5;325.75;1,246.75;11,095.5;0;31.75;604.25;1,234;1,462;596.75;1,188.75;256.75
Jan 4, 2023;5:15 PM;5:30 PM;1,232.25;323.5;1,270.5;11,197.5;0;31.75;604.5;1,228.5;1,486.75;601.5;1,237.25;256.75
Jan 4, 2023;5:30 PM;5:45 PM;1,231.5;317.25;1,251;11,243.25;0;31.75;604.75;1,228;1,488.25;603;1,319;257.25
Jan 4, 2023;5:45 PM;6:00 PM;1,232;317;1,205;11,263;0;31.75;604.75;1,230;1,489.25;601.75;1,255;257.25
Jan 4, 2023;6:00 PM;6:15 PM;1,230.75;317;1,254.75;11,203;0;31.75;604.5;1,229.5;1,495.25;601;696;257.5
Jan 4, 2023;6:15 PM;6:30 PM;1,230.75;318.25;1,257.75;11,109;0;31.5;604.25;1,237.25;1,494.25;620.5;548.75;257
Jan 4, 2023;6:30 PM;6:45 PM;1,229.5;319;1,259;11,158.5;0;31.5;604.5;1,230.5;1,494.25;624.75;461.75;256.75
Jan 4, 2023;6:45 PM;7:00 PM;1,230;319.75;1,258.5;11,125.75;0;31.5;604.75;1,230.5;1,494.5;621.75;392;256.75
Jan 4, 2023;7:00 PM;7:15 PM;1,226;325.5;1,278.75;11,105.75;0;31.5;604.75;1,234.5;1,496.5;610;616.25;255.5
Jan 4, 2023;7:15 PM;7:30 PM;1,227;315.75;1,278.25;11,111.5;0;31.5;604.75;1,222.25;1,497.25;613;435.75;254
Jan 4, 2023;7:30 PM;7:45 PM;1,222;314.75;1,280;11,120.5;0;31.75;604.75;1,231.5;1,496.5;614.75;250.5;252.75
Jan 4, 2023;7:45 PM;8:00 PM;1,221.5;328.75;1,278;11,089.5;0;31.75;604.25;1,229.5;1,481.5;617.25;277;252.25
Jan 4, 2023;8:00 PM;8:15 PM;1,195.25;311.25;1,196;11,136.25;0;31.5;604.5;1,202.75;1,448.75;621;432.5;252.5
Jan 4, 2023;8:15 PM;8:30 PM;1,187.25;311.75;1,192.75;11,170.75;0;31.5;604.75;1,191.75;1,448.5;616.75;162.75;252.75
Jan 4, 2023;8:30 PM;8:45 PM;1,186.5;308;1,191.5;11,126;0;31.5;604.75;1,194.25;1,450.5;616.25;135.75;252.25
